Unnamed: 0,tp,t2m,PRESENT_STORAGE_TMC,RES_LEVEL_FT,INFLOW_CUSECS,OUTFLOW_CUECS,tp_0,tp_1,tp_2,tp_3,tp_4,tp_5,tp_6,tp_7,tp_8,tp_9,tp_10,tp_11,tp_12,tp_13,tp_14,t2m_0,t2m_1,t2m_2,t2m_3,t2m_4,t2m_5,t2m_6,t2m_7,t2m_8,t2m_9,t2m_10,t2m_11,t2m_12,t2m_13,t2m_14,FLAG_BAD_DATA,FLAG_t2m,FLAG_tp,segment
2010-01-01,0.0141704305230442,294.3733690090651,,,,,12.047086079915369,27.343495686848964,27.349339803059895,27.34912109375,27.34912109375,27.675699869791668,27.692789713541668,27.690511067708336,27.68367513020834,31.33211263020833,30.3199462890625,30.151306152343757,33.10054524739583,37.411376953125,40.25571695963541,297.0386428833008,296.2023620605469,294.76100158691406,294.4467620849609,294.9149983723958,294.96927897135413,294.8052164713542,294.9991989135742,296.1886901855469,296.2361831665039,297.0293655395507,297.93858337402344,297.1902262369792,296.9382044474284,297.53210957845056,0,0,0,trn
2010-01-02,0.0005985358714279,293.9658624069778,,,,,0.0060628255208333,0.009033203125,0.009033203125,0.009033203125,0.4292805989583333,0.5788879394531249,0.7750651041666667,11.107686360677086,62.048828125,132.99513753255206,125.0272928873698,127.21010335286458,136.81114705403647,137.61458333333334,137.68074544270834,297.30914306640625,295.02427419026696,294.8661397298177,295.43061574300134,295.50400288899743,295.093017578125,296.3880030314127,295.0422999064128,295.54455312093097,295.03956095377606,295.3156509399414,296.2488606770833,297.00441233317054,296.9624303181966,297.1531066894531,0,0,0,trn
2010-01-03,1.646669336999269e-05,292.9374215531018,,,,,0.0,0.0,0.0616658528645833,0.3161214192708333,0.6358235677083333,0.6397705078124999,1.705352783203125,9.812713623046877,15.374460856119793,45.10942586263021,91.80752563476562,125.4992268880208,134.12454223632812,134.7764180501302,134.8512980143229,296.5466944376628,295.2251968383789,295.545773824056,295.19580078125,295.1421890258789,296.66310119628906,297.26120503743493,297.65125783284503,296.8111216227213,295.3888727823893,295.10250091552734,295.7060546875,297.3332265218099,297.6814600626628,297.5473353068034,0,0,0,trn
2010-01-04,0.0,292.94493297168486,,,,,0.0,0.1470845540364583,1.1728108723958333,1.477793375651042,1.8856404622395837,1.8828531901041667,1.9694010416666667,2.21502685546875,23.84254964192709,61.62436930338541,69.66446940104167,67.55826822916666,67.75732421875001,67.76847330729167,67.8983154296875,296.5201416015625,296.37282053629554,295.89787801106775,294.6247329711914,294.6159210205078,296.4407857259115,296.49238332112634,297.2215576171875,295.92075093587243,296.1772003173828,296.5631230672201,297.6781539916992,297.69913482666016,296.35964457194007,296.5327606201172,0,0,0,trn
2010-01-05,0.0,293.2778366636899,,,,,0.0,0.057708740234375,2.4693349202473955,2.6534423828125,2.950693766276042,25.264760335286457,48.20135498046875,53.64044189453125,69.63190714518228,92.95646158854166,104.61494954427084,112.6401875813802,114.2880859375,114.35430908203124,114.52020263671876,297.7550226847331,296.3100382486979,295.98116302490234,296.34335072835285,296.74999745686847,296.2230809529622,297.2306009928385,297.26933542887366,296.0055643717448,295.97286224365234,295.7144419352213,297.58897908528644,297.7983093261719,297.1822967529297,297.7984619140625,0,0,0,trn
2010-01-06,0.0,293.2646454111753,,,,,0.0,0.3205464680989583,0.659759521484375,2.42083740234375,7.280375162760417,10.330098470052084,17.34640502929688,23.524770100911457,30.244181315104168,38.53047688802084,56.80231730143229,63.13720703125,63.34210205078125,63.35872395833333,63.81304931640625,297.39104207356775,295.4152704874674,296.1160608927409,295.66916402180993,296.90941619873047,297.182492574056,297.838493347168,297.4849294026693,297.2439651489258,296.8176778157552,297.7186711629232,298.1015040079752,297.0874989827474,296.3399988810221,296.27132415771484,0,0,0,trn
2010-01-07,0.0,293.29398765862027,,,,,0.0071614583333333,2.140411376953125,2.236907958984375,5.130015055338543,10.128997802734377,18.770802815755207,19.99855550130208,20.45899454752604,21.413167317708336,21.4312744140625,20.538553873697914,20.395365397135414,25.09088134765625,30.37799072265625,34.39768473307292,297.4167938232422,297.12205251057946,297.1889216105143,297.10129038492835,297.8632634480794,297.5235036214193,298.1402918497721,298.2173563639323,298.4552764892578,298.146359761556,297.72521718343097,297.30104573567706,296.7174479166667,296.2900466918946,296.7375259399414,0,0,0,trn
2010-01-08,0.0005163475921756,293.69506857291697,,,,,0.0005137125651041,0.0782063802083333,1.7019551595052085,9.748128255208334,16.948923746744793,20.05066935221354,21.60619099934896,22.21113077799479,22.224121093750004,22.224121093750004,30.70111083984375,37.17476399739584,39.78346761067708,39.99849446614583,40.02693684895833,297.7893498738607,296.71565755208337,296.66815185546875,296.3869400024414,296.4503860473633,297.153195699056,298.0997085571289,297.4688822428385,295.9337895711263,296.68750762939453,297.79358673095703,297.9566828409831,296.7658767700196,295.8766454060873,295.7341944376628,0,0,0,trn
2010-01-09,0.0089328484316403,294.07780781558426,,,,,0.1204783121744791,2.6461181640625,28.11931355794271,40.860198974609375,44.63852945963541,48.60679117838542,51.91951497395833,52.15889485677084,52.16910807291666,52.160970052083336,63.28462727864584,66.99251302083334,66.98799641927083,66.98347981770833,66.98347981770833,297.8170064290365,296.89916229248047,295.1134440104167,295.20383199055993,296.98205312093097,297.03542073567706,298.2729822794596,297.41365051269537,296.88336181640625,296.24251047770184,296.3892873128256,296.0118408203125,296.7820078531901,295.53725941975915,295.1654103597005,0,0,0,trn
2010-01-10,0.0278804227779852,294.49897482640574,,,,,9.101638793945312,23.07636006673177,31.4013671875,40.89017740885416,51.284423828125,58.25421142578126,58.51409912109374,58.51615397135416,58.51615397135416,58.53313191731771,52.46185302734374,50.890157063802086,52.47625732421874,52.92659505208333,54.24857584635416,297.11965433756507,295.89229329427087,295.32580057779944,295.81128184000653,295.8270721435547,297.16977437337243,297.7114562988281,297.10865529378253,296.9255777994792,296.74061330159503,296.95787811279297,297.1454213460286,297.5274454752604,297.6763916015625,297.6846872965495,0,0,0,trn
